,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceBookValueRatio,currentRatio,quickRatio,payoutRatio,Class
3722,10.265403746428,0.0,47.51407396171606,0.4938,0.767,0.6094161375251701,0.0,0
3723,9.975028305499,16.2222,16.287955621687,0.8773,0.02509885884956,0.017467536237493,0.226,1
3724,1.0846481209622,5.1259,4.7340797113183,0.6973,1.2222222222222,0.83507142857143,0.0,1
3726,6.140617968905,9.5618,9.432058280312999,1.189,0.041514101363815004,0.032608535814245,0.271,1
3727,14.235540429596,20.7101,20.424562171058,3.1037,0.030879049718560005,0.033187796195492,0.231,0
3728,11.836588579387,10.2746,10.231272683496,1.0908,3.083,1.6801416092218997,0.152,1
3729,6.5854574424613,10.4892,10.378871589683,0.9494,0.067235360944438,0.054081988459476,0.301,1
3735,63.19310152990301,0.0,47.51407396171606,0.6903,4.393,3.3619566662236,-0.309,0
3739,9.226393739826198,11.4554,11.464192182474001,1.2023,0.10311319166466,0.09520546669752497,0.0,1
3740,12.345618535374,0.0,47.51407396171606,0.7019,2.5380000000000003,1.2443311418221,0.0,1
3741,7.2705450015082,13.1284,13.051240145641,1.3178,0.038698427493468,0.033793966560018,0.27,1
3742,40.673135736546996,14.2299,14.204019902772,0.9339,0.14682887865567,0.14055077848442002,0.0,0
3747,3.3475753887509,9.1066,9.364626973740599,0.5752,4.6016506772009,2.6437288374718,0.011,0
3750,13.897371415481999,14.3041,13.979425323173,2.0272,0.015750611387936,0.009684175209497,0.337,0
3751,9.4957592691529,14.9288,14.574469581554,1.7181,0.47388694334931,0.42920805526801,0.584,1
3752,5.4081092682927,0.0,47.51407396171606,0.6887,1.297,1.252569681289,0.0,1
3754,8.1432633179364,11.4879,11.435172178866,1.0996,0.027001429181506,0.017323200046406,0.113,1
3757,8.8386247494076,11.2955,11.112348152749,1.0995,0.12062157918864,0.072795736638795,0.35100000000000003,1
3758,6.5896908346621,17.9348,17.950360160016,0.9533,0.035092537616724,0.017782018269393,0.397,1
3759,4.4187328296913,8.432,8.116255038242901,0.7639,0.058538463956742,0.048010783111697986,0.136,1
3761,7.544580697869001,14.4161,14.273287158587001,1.3879,0.08335282025791299,0.078334376036837,0.398,1
3767,8.446658866445599,10.9686,10.848357938843,1.1863,0.06382617766842501,0.045700015279,0.233,1
3768,24.167185398114,21.4548,43.420592403217,1.5986,0.040592134541962005,0.0352738708552,0.0,1
3769,7.6501697436823,9.564,9.104214723320199,0.8202,0.06889514873091701,0.05902735399081201,0.18600000000000005,1
3778,9.2376988298944,12.7023,12.549134367776,1.6439,0.02948856525202,0.029088206849471,0.28800000000000003,1
3780,0.7730490585914,0.0,47.51407396171606,0.3586,0.6495619150145,0.16837714183188,0.0,0
3783,3.678972406791,0.0,47.51407396171606,0.4089,3.367,0.6296526589009599,0.0,1
3790,5.2336539802035,22.6638,11.060989982321999,1.8875,2.008,1.874836584218,0.0,0
3796,14.476396452374999,21.1635,21.137757425287003,1.6030000000000002,3.305,1.6189412968648005,0.151,1
3797,3.6658214165071,0.0,47.51407396171606,0.7145,1.405,1.1007894796715,0.0,0
3801,10.577679610219,16.8072,16.583211176673,1.0956,0.054804385156537,0.052840431264132,0.241,1
3803,1.6868419746961,13.2222,13.293567937439,0.5418,1.05,0.91513616212793,0.0,0
3810,10.906560080299,22.4968,22.259985102955998,2.1049,0.4270000000000001,0.26219819246773,0.616,1
3815,8.954595578657301,9.3721,9.203590512358401,0.7278,0.039280941458063,0.034800039892291,0.174,1
3818,1.306018512227,6.5,7.1245836761711,0.0,3.9482183581364,0.00084921618715629,0.0,1
3819,11.229713104526999,13.8907,13.666027194741002,1.3692,0.052378881661356,0.071762228790761,0.634,1
3824,3.306215243703,0.0,47.51407396171606,0.272,0.958,0.8981680044114899,0.0,0
3826,4.1797449670204,0.0,47.51407396171606,1.5651,0.6829999999999999,0.5010592322684501,0.0,1
3830,5.239633951702,14.3434,14.19132839951,1.4999,1.429,1.0434259954921,0.126,0
3831,16.388153213826,8.4877,7.9903029117774995,0.9551,2.74,1.5245590870508,0.14800000000000002,0
3837,7.768624136746499,16.9091,17.330225747126,1.0659999999999998,0.08968763932964399,0.08594770384746499,0.0,1
3838,10.571650785774,14.4524,14.227592452391,2.2030000000000003,0.090430776558587,0.08321235062278,0.425,1
3845,6.583384296138999,10.7438,10.64491768593,1.0322,0.09355081104921803,0.08220755672443901,0.198,1
3853,7.8943309319249,0.0,47.51407396171606,0.6439,0.117,0.07108868973353301,0.0,0
3857,6.1640510713715,30.5,32.482500513252,0.2701,1.452,1.0908672721946,0.0,1
3862,8.1885909580808,10.3546,10.245692892074,1.2877,0.056870697354176,0.10084580191503,0.142,1
3863,8.8598085881681,17.4507,17.159283280942,0.9763,0.051329308656317005,0.047457328609512,0.627,1
3868,7.8952939119814,10.3846,10.248264300234,1.3314,0.024610727407866,0.026252520304358,0.303,1
3878,0.38299286241693,0.0,47.51407396171606,0.0,0.895,0.33074845946133,0.0,1
3902,9.8875580666698,10.8672,10.950021468935,1.3466,1.205,1.4875312034079,0.219,0
3904,0.30613024675655,4.4265,4.4534308975912005,0.3444,2.9782263709763,2.9391711532095,0.0,1
3906,16.259651972158,3.6934,3.5439510186389,1.5248,3.443,2.7379987198635,0.133,1
3908,11.667320856399,0.0,47.51407396171606,0.4717,3.5605427974948003,1.0770354906054,0.28785942940038683,1
3912,6.8151066121842,0.0,47.51407396171606,0.3761,2.345,0.83155027241209,0.0,0
3913,9.021449256253,9.7299,9.6714441673575,1.0141,0.070393455547446,0.062955749748586,0.298,1
3916,5.0413546228785,11.2697,11.105405425833002,1.1134,0.13915289502,0.07523403647822999,0.213,1
3917,1.4462494317983,1.7087,1.2997440160404,0.1186,0.887,0.41509114609182,0.0,1
3918,19.73244966443,28.6111,28.684243902438997,1.6195,2.386,0.71105659716138,0.0,0
3921,12.300731933763,14.7654,14.468293791350998,1.6469,0.040204233166198,0.039069604465098,0.603,1
3925,33.000964300392,23.0,18.827436876164,1.4721,2.475,0.33624496350092004,0.0,1
3928,9.441057015352197,15.5393,15.398434748839,0.8097,3.369,0.92753757363844,0.183,0
3930,4.9374049868580006,39.0,37.85612745098,1.7659,1.092,1.0440594991527,0.0,0
3939,9.912914059647,0.0,47.51407396171606,0.9704,4.1530000000000005,2.718979591836701,0.0,1
3940,2.6723836489117003,0.0,47.51407396171606,0.0,1.145,0.99698628189637,-0.142,0
3941,9.9130977355776,9.8947,10.002314176223,1.0957,1.374,1.0198368966276998,0.421,0
3943,25.644676110065,0.0,47.51407396171606,0.9139,1.469,0.65544192092762,0.0,0
3944,10.398663339596,12.9,12.578837642045,1.0590000000000002,1.849,1.1363296998656,0.0,1
3958,12.124754434241,17.5376,19.037966354595,1.0202,0.038306541347742015,0.022499672544753,0.647,1
3963,14.635216242514998,0.0,47.51407396171606,4.3651,1.816,1.4742351046699,0.0,0
3971,17.137482933814002,18.3898,18.499220185482,1.7416,0.060271156284367,0.053520268424408,0.0,1
3975,23.059442073457998,4.9259,4.9199109420553,0.5147,1.577,0.9626696261918,0.0,0
3983,10.634561295054999,15.2806,15.340983915097999,1.6608,0.081724811642039,0.08015244447091,0.248,1
3985,17.523607229011,21.9044,21.733348962020997,2.579,0.032974717029624,0.020242352535301003,0.334,0
3992,6.044013145399599,10.6835,10.481601941419,1.4603,0.039665616692682,0.033087331654221,0.165,1
3993,15.013553270569,10.3333,10.4111000348,1.3307,1.995,1.7568041089728,0.0,0
3999,7.4306356240146,6.5167,6.542511844251901,0.89,0.08094105680865801,0.055101748454613,0.081,1
4000,8.498299908934,14.0787,14.004032091726,1.5676,0.097503203927287,0.056412985630655,0.122,1
4004,6.0976371542582,10.543,10.457502024937,0.9639,0.030277958068363,0.020183876391441,0.179,1
4006,6.182006271726201,19.875,20.02076248,0.6302,0.08853071381200399,0.082124090942586,0.2,1
4013,7.7970175505093,13.1566,13.106751835307,1.2081,0.049280633355932,0.040078469778385,0.289,1
4023,12.487673318647001,16.7528,17.106584531574,1.4495,0.042306897229948986,0.035880005940697,0.337,1
4028,17.843506556373,24.8889,23.908540804597997,4.9545,1.121,1.0224116773235,0.25,1
4031,9.342071033210301,0.0,47.51407396171606,1.7912,0.7659999999999999,0.62699460107978,0.0,0
4037,7.0394384497114,10.1724,10.501888422222,1.1038,0.040152157649454005,0.034154937986705,0.204,1
4041,4.4437865448947,15.6818,16.320453723178,1.2599,0.073880708623948,0.043145572459926,0.242,1
4042,22.294679513728,10.1667,10.48290484095,0.3399,1.079,0.17124539947004006,0.0,0
4046,5.3150083137739,10.380999999999998,11.492834271491,1.1384,0.047140444784299004,0.032990823934238,0.0,1
4047,4.8386026186429,5.2083,5.053599465534799,1.5148,2.555,2.4990444536768,0.142,1
4048,2.9121685825092,20.28,19.706145361501,0.6004,1.64,0.7884507749020501,0.64,0
4051,12.951579573577002,12.7712,12.663498836668,1.2281,3.242,1.5514325541744,0.135,1
4054,7.7511194762974,11.8146,11.793797806851002,1.2766,0.059233571892260015,0.043381367171811014,0.206,1
4078,4.1186400429624,0.0,47.51407396171606,0.0,1.12,0.7036328871892901,0.0,1
4079,5.6044571322502,11.0324,15.721594033325,0.0,0.8391718982124899,0.8391718982124899,0.0,1
4084,2.4674785543524,12.4167,12.541987133667,1.0751,3.1,2.9762503932054,0.0,0
4095,2.8476878329464,22.8947,23.370772065071,0.9796,2.749,1.2984002135265,0.0,1
4101,0.023805417879807004,0.1756,0.17569169188495998,0.0136,1.729,1.3923399750189,0.0,1
4104,17.445630842984,0.0,47.51407396171606,1.2682,3.846,1.830496163602,0.0,0
4106,25.607559256887,0.0,47.51407396171606,0.6771,1.967,0.71380910497104,0.0,0
4111,4.6633277740729016,9.6667,9.5641605402839,1.1034,0.04286449072307,0.031307893536405,0.318,1
4112,13.868880240406,45.1429,45.30485999356301,2.8435,1.615,0.8158709540999,0.0,1
4121,1.4795196114334,2.9568,2.9536764280054,0.4386,1.757,0.4420603502616,0.0,1
4128,1.0203244447725,12.5862,4.6445118100062,0.4048,0.718,0.4215191349694299,0.0,0
4130,14.597466654628999,22.8182,22.312227781599997,1.136,0.07600043764873199,0.070094459184697,0.606,1
4135,7.3645222448639,18.7553,18.617512235016,2.5549,1.986,0.84210526315789,0.532,1
4138,24.708246929681,26.723000000000006,26.805756351162,1.5016,3.0810000000000004,3.5858672617453,0.0,0
4139,1.1120942561877,0.0,47.51407396171606,0.4182,1.844,0.7904018992708198,-0.232,0
4141,22.678591843613,24.2703,23.972680982712003,0.9414,4.271088718119423,0.06886222812341901,0.459,1
4143,15.338962847251999,34.8,34.924476,1.3803,0.048152924919392,0.028315062183326,0.0,1
4145,14.9901365156,0.0,47.51407396171606,1.86,1.53,0.50213776260889,0.0,0
4151,2.2927273428759,0.0,47.51407396171606,0.0,0.833,0.6414882185467901,0.0,0
4154,17.490244698979996,15.5541,18.129044689402,0.8722,0.028806788800647007,0.022617856731557005,0.304,1
4164,29.585909850493003,17.3462,16.499881741164998,1.1826,0.079773130344694,0.024062465246683,0.106,1
4168,7.138389135712,0.0,47.51407396171606,1.2927,1.602,0.8755679517747099,0.0,1
4171,9.984177426441901,12.0718,12.014857580971999,1.4101,0.17204053859001994,0.16228014103965,0.022,1
4181,8.4464253230059,28.4035,28.594828893452,2.4683,1.392,0.17738515014243,0.0,0
4182,7.825670730896999,0.0,47.51407396171606,0.8558,2.081,2.1850964992098,0.0,0
4184,4.533348006122799,0.0,47.51407396171606,1.0515,1.606697521198,1.5612798830776,0.0,0
4192,10.262224413975,41.9677,41.852486473941,0.7168,0.51882172536605,0.4608478432924401,0.645,1
4196,11.778013318204,15.0685,14.924626355453999,1.6917,0.022608978213113,0.017850575853272998,0.402,1
4203,11.399473777449998,33.9286,34.198304004761,1.3632,4.418,1.8600663105308,0.0,0
4212,9.1824574911963,22.7396,22.688267604798003,1.1095,0.047197695445283,0.046577645775112,0.458,1
4215,7.5237634876062,11.902,13.212563025834001,0.9904,0.060208782414984015,0.053358109423324994,0.333,1
4216,2.6394051098266,5.7957,5.7879000823915,5.0261,1.233,0.8985858923939399,0.0,0
4217,12.841648392486999,21.5,22.425701767782996,0.8542,0.06616086704781801,0.063324971109458,0.4270000000000001,1
4218,11.417945425611999,12.7972,12.898507647741999,1.5139,0.13283056353804,0.1278667254583,0.182,1
4222,8.4529593412249,12.8571,12.833834733346,1.257,3.094,2.4761389353537,0.0,0
4224,7.534201145491,16.1443,16.787942120764,1.0628,0.038311615853238,0.032994354249233,0.244,0
4228,14.213903061224,0.0,47.51407396171606,1.0153,0.6859999999999999,0.54158337594719,0.0,1
4231,9.8347663813891,13.0742,12.875966611525,1.1701,0.020592440937103,0.016462965007064,0.389,1
4232,0.97115281277728,0.0,29.94871,0.3841,0.6801321756047299,0.05922153718511701,0.0,1
4233,6.150051132466,7.3992,7.160112301780501,1.2761,0.13175156490123,0.12319116238527,0.197,1
4235,7.3770606708613,8.2883,8.2454153681818,1.7391,0.070534354086476,0.06424799732472,0.131,1
4237,3.3404861480796004,0.0,47.51407396171606,0.0,0.6860955700265999,0.6860955700265999,-0.26,1
4239,3.7819790897986,15.0,15.047089346578,1.5195,0.212,0.12279185371135,0.17600000000000002,0
4240,9.9494380213429,17.378,17.386611811389,0.8024,0.096796644530622,0.087573585432918,0.049,0
4241,3.6749586315466,10.0647,9.8813362172207,1.4074,0.779,0.6984439629702601,0.0,1
4248,2.9112296744265,10.0025,9.9912907393515,1.6878,1.012,0.8844395616673,0.0,1
4249,8.1779348478625,18.6667,12.342397035804,1.2312,1.044,3.5136039710819,0.0,1
4253,65.383435582822,7.1918,7.1719380888291,1.4157,3.902,2.6727926488214,0.0,0
4254,7.0147695392402,0.0,47.51407396171606,0.3442,1.249,1.1882988116195,0.0,1
4259,6.2345638674175,18.5806,18.708117987675,1.2748,0.042929897621605005,0.025870845100004,0.242,1
4266,14.636346048278,27.6842,27.085194479941002,2.5278,0.645,0.17272401964664,0.642,0
4274,3.7661362290259,11.4052,11.285502924299,1.9815,2.3583403550571003,2.2819536856786,0.483,1
4276,2.9130734404847995,0.0,47.51407396171606,0.0,0.299,0.22199605807473,0.0,0
4280,12.187061834712,0.0,47.51407396171606,0.7111,1.3230000000000002,0.73685297979772,0.0,1
4281,11.243156596794,0.0,47.51407396171606,0.5193,4.324,1.8297628594341,-0.385,1
4285,7.8105941231477,11.5426,11.456795613226,1.1427,0.10445824303786,0.098058501946575,0.191,1
4286,7.5100800422552,14.4478,14.021193265157,1.0449,2.9610000000000003,2.7935678825815,0.63,0
4287,7.8238541531519985,11.082,11.045672502792002,1.1836,0.08229707418156301,0.08202330053687899,0.257,1
4292,21.915434594595,0.0,47.51407396171606,0.6421,1.037,0.6117698726394399,0.0,1
4297,25.210212959053997,0.0,47.51407396171606,2.3725,2.712,1.9233978638184,0.0,1
4303,12.268322399821999,3.8695,3.9653080737832,0.5005,1.8039305822373,0.9108251372155,0.16899999999999998,1
4311,17.586837223757,0.0,47.51407396171606,1.6299,2.694,2.3076030179919,0.0,0
4312,8.0637008908018,38.6667,39.77783532496,2.4093,0.784,0.63655416954238,0.0,1
4313,26.723133333333006,0.0,47.51407396171606,0.5541,2.7030000000000003,1.7066584209441,0.0,0
4314,3.5488000721241004,0.0,47.51407396171606,2.1303,1.819,0.8420941635472099,0.0,0
4316,17.633671779727003,11.7353,11.764698513794,1.0311,0.25860301887809,0.24137310340521,0.17600000000000002,1
4317,30.850649879952,6.461,7.3466527587193,0.8155,4.855,2.1962352157255,0.104,0
4319,20.256287130766,35.9375,35.928844988662,2.946,2.38,1.4217402892011002,0.243,1
4320,8.4563213530655,0.0,47.51407396171606,1.0809,1.5659999999999998,0.71019492841125,0.0,0
4321,12.839697944803,12.3014,12.089571839291999,2.42,4.077,1.9173703256936,0.493,1
4326,22.139377537926002,0.0,47.51407396171606,5.4804,1.578,0.98944278602705,0.0,1
4335,8.9527738167172,11.5606,11.603612967517,1.1251,0.056178998057839005,0.051215579854737,0.152,1
4340,11.147032610897,18.6145,18.585916919959,2.1517,1.916,1.2587234042553,0.0,1
4348,12.563439904252999,7.9761,7.869726528832098,0.8086,0.036878896431022,0.024518959592457,0.191,1
4352,5.750347851775099,10.1765,10.123907276792,1.6137,0.11738066112622,0.10194966517716,0.132,1
4353,1.8993745573274,0.6764,0.67661707817675,0.534,1.556,1.1344919930265,0.0,0
4355,7.938216698982401,12.374,12.364468647533,0.5974,2.955,0.61388917063935,0.0,0
4359,6.1601136055860986,14.9265,14.379007359235999,1.176,0.066959122904468,0.044489924146535006,0.0,1
4361,42.008004994055,0.0,47.51407396171606,1.2203,2.01,0.43097788839592,-0.071,1
4366,6.7182963409504985,0.0,47.51407396171606,1.4949,1.385,0.7150224843343399,0.0,1
4371,9.6993371671239,11.1406,11.094901953981,1.0313,0.060569839423475,0.05729145775674201,0.086,1
4372,8.270031948881801,36.4375,36.287663551402,1.1731,1.2990000000000002,1.2858718885748,0.0,0
4375,17.592286253943,20.4633,20.402041621019002,0.0,1.943,1.8165549173696005,0.07200000000000001,1
4381,6.4625590820905,14.2672,13.907427144659,0.8893,0.043901805429277,0.041725406213667,0.276,1
4385,3.1332155983619,18.8333,18.986480183824,0.206,1.481,1.2315090593199,0.0,1
